ds,predicted_close,lower_bound,upper_bound,model,ticker
2026-04-10,189.89048065761457,175.61212622663092,203.3695166043864,prophet,NVDA
2026-04-13,190.00917443542397,176.10515010940853,205.41357357291707,prophet,NVDA
2026-04-14,189.89170703422172,176.93850539784106,204.36409519539998,prophet,NVDA
2026-04-15,190.19519909310173,175.1611744034352,203.20125041989115,prophet,NVDA
2026-04-16,190.2142404823178,175.64619993523573,203.16394550000754,prophet,NVDA
2026-04-17,190.20576738299252,176.6745233698389,203.15535565796216,prophet,NVDA
2026-04-20,190.81032865550196,176.41773412921725,205.0100353880315,prophet,NVDA
