ds,predicted_close,lower_bound,upper_bound,model,ticker
2026-04-10,253.94359051088,237.97385866567643,269.0295453335168,prophet,AAPL
2026-04-13,253.3819573978071,237.1464653621748,269.3495644384151,prophet,AAPL
2026-04-14,253.11179017648956,237.84399447391667,268.6641335849628,prophet,AAPL
2026-04-15,252.95455545208364,237.48976995007956,268.7299643248917,prophet,AAPL
2026-04-16,252.56940217802236,236.73334370278008,267.3253213772751,prophet,AAPL
2026-04-17,252.72962563637992,237.41341114756446,267.9570714123011,prophet,AAPL
2026-04-20,252.98413314264596,237.6931296958938,268.41169622642843,prophet,AAPL
