ds,predicted_close,lower_bound,upper_bound,model,ticker
2026-04-10,639.18433860688,570.3889021649036,705.9339466634203,prophet,META
2026-04-13,640.53872754537,578.6074367813063,705.9281183240472,prophet,META
2026-04-14,639.6102257891476,575.9156589372566,702.3156697045328,prophet,META
2026-04-15,640.1426682816467,567.9275821888838,706.3061484016678,prophet,META
2026-04-16,639.597427013245,574.084341506649,702.379435574042,prophet,META
2026-04-17,639.502228031563,579.8202647667545,705.3246533377555,prophet,META
2026-04-20,640.9563707336291,575.312606075525,701.6281204446708,prophet,META
