ds,predicted_close,lower_bound,upper_bound,model,ticker
2026-04-10,361.9407315081488,341.6321507420185,381.2283216677823,prophet,MSFT
2026-04-13,360.8988706392166,340.8430455645793,380.52963735868167,prophet,MSFT
2026-04-14,360.8541084483707,339.13731050021954,381.182133008675,prophet,MSFT
2026-04-15,361.2301893629572,342.3091360733892,380.44536036699674,prophet,MSFT
2026-04-16,359.65619594573513,339.92583985426114,379.7184189150438,prophet,MSFT
2026-04-17,359.53452400213314,340.7594442665108,379.87174258329725,prophet,MSFT
2026-04-20,360.3714228549427,341.39185185026673,380.3319575368803,prophet,MSFT
